"Data Source","World Development Indicators",

"Last Updated Date","2026-04-08",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024","2025",
"Romania","ROU","Merchandise imports from low- and middle-income economies within region (% of total merchandise imports)","TM.VAL.MRCH.WR.ZS","0.770268351554735","0.639599555061179","0.442114149874475","0.601202404809619","0.640128398932497","1.02577590741715","0.926256297543779","0.940702515808163","1.07117448420293","1.14011701440387","0.589667566627466","0.788669278252612","1.01173097127334","0.836617692213861","0.40890168366932","0.412359630347234","0.982331794554098","0.746108640406607","1.28328588176185","0.938079251603991","1.03471399533909","0.920177795099499","1.41245264371603","1.77262493961518","1.38961569554673","1.19346905865753","1.24040319992065","1.16468770172727","1.58644485407909","1.75980746089049","1.47548335387065","2.33088599282864","3.79105890333985","6.73223482599836","6.60693172267411","6.53866318465541","5.91952963349927","4.98071564339626","5.05671425222571","5.23762225674253","6.85617408882683","6.62978783524848","8.03823133860214","8.03487381025923","10.349421984437","10.6826850015591","10.7754295120068","9.98881026743355","11.9622404520187","9.10127288627399","9.05075025802486","10.5001865755387","9.97970144130822","8.97651966648267","9.7625691073483","8.1581044230409","8.22245835176434","9.05018896267169","9.66144341996308","10.0692645178734","9.33451211433643","9.75910377907571","11.7763764329237","11.252340997797","","",
"Romania","ROU","Merchandise imports from low- and middle-income economies in South Asia (% of total merchandise imports)","TM.VAL.MRCH.R5.ZS","2.2895073122249","1.8025078369906","2.28166448201551","2.45490981963928","1.44448799059403","2.44082062072593","1.69552000228353","1.29164892899046","0.940910047396214","1.23292781685335","1.46588706872277","1.62185422602089","1.32343466121814","1.24378004820331","0.667453742842988","1.35880867121801","1.6480258994531","0.995671855146124","0.785193913438764","0.847395907972851","0.863700214644584","1.19311090386909","3.66068826577804","1.28972865567435","1.63057745634089","1.59967748437815","2.54224796216523","1.07835657883583","0.880968608060451","1.02692109334709","0.926632716486919","1.07514424813952","0.145915643561928","0.309657130938439","0.357554950925227","0.481744171093371","0.416897138057484","0.322943770876008","0.397059653913874","0.451009718941831","0.293628184125799","0.273974085753067","0.349117416634549","0.375054245922867","0.476676920481352","0.511364219848441","0.494693507315547","0.537444222390509","0.777873188760499","1.1609283370148","1.17746884802924","0.776507480855573","0.743844778669277","0.616608064473875","0.453394942588162","0.45666762849805","0.439881731223272","0.47787398288078","0.570247726780051","0.517609471690245","0.478206220089633","0.639847710249321","0.698703419782993","1.17528408784486","","",
"Romania","ROU","Merchandise imports from low- and middle-income economies in East Asia & Pacific (% of total merchandise imports)","TM.VAL.MRCH.R1.ZS","10.6133749822519","6.80301344928709","3.51469640754482","5.08934535738143","5.18821267939458","5.37962475889883","5.94859206188363","4.56126506837225","5.65548062567011","4.95536892293974","6.33726997167608","8.32739791073124","7.17208713772427","7.14805483231893","5.56885150140121","6.60130453747756","6.19108840320013","6.9621585133418","8.08894777137115","8.2004994631828","8.0704656450103","6.64260957922136","6.76703875929704","7.28154366392314","6.8891419431671","7.32449103003427","7.00736885463835","7.91286033789116","9.57736987111757","7.7732164345883","4.17611746616794","3.75549230425","2.28936282049606","1.83548061032939","1.25215458909671","1.221671563245","1.56105955380739","1.49015482847072","2.1652199356286","2.10721442307137","2.28666405971931","2.69829183621076","3.15919356076737","3.88375680735007","4.34120186834583","5.04679926957043","5.32912446917679","3.77490702839894","4.65830806035332","5.48896130954106","6.17204303121611","5.38702652816269","4.51634452045258","4.25914140895768","4.68507412192113","5.29034243168238","5.76500229836718","5.73445946429162","6.01342097633204","6.13501427252138","7.11275178951772","7.09837947735144","6.80951201278952","6.34092262001445","","",
"Romania","ROU","Merchandise imports from economies in the Arab World (% of total merchandise imports)","TM.VAL.MRCH.AL.ZS","4.0181740735482","5.7968449792699","5.59196640821133","6.35228790915164","5.84700371386447","5.90566368577941","4.56991165598641","3.34852716719793","3.64439812820025","3.13918890637938","2.54584002782701","2.89871201329535","4.71386529989145","4.58688583891008","8.94678855666825","9.51089988739995","11.9860466252329","10.193376747141","14.1834342177668","20.235894158912","24.7930145186242","22.3341174505519","25.5894986252423","32.0262867663814","30.1480367527534","28.9270711550091","18.5747761722458","29.7199454888076","16.0132587452677","23.9053807804711","25.7700129766747","16.8155843123542","9.23037217057608","2.86232290981437","2.53137509081326","4.80853884124205","2.26783848564931","2.02716418461311","1.12898064922376","0.777380601769775","0.473976378156756","1.01167005273328","0.868951900114544","0.267288521462538","0.333279135182405","0.430715103142021","0.456879641669529","0.444796335169561","0.594061821713932","0.74349358712708","0.481757202211522","0.567202750507631","0.66725358785467","0.738966142646359","0.684657963979947","0.690420317949572","0.770678486982058","0.806538496115593","0.935502604270879","0.893840419977284","0.702751391573815","1.17916404413839","1.41618087791158","1.98158312020457","","",
"Romania","ROU","ICT goods imports (% total goods imports)","TM.VAL.ICTG.ZS.UN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.86","7.36","7.44","7.14","7.03","6.74","6.48","6.39","6.49","8.34","9.3","7.98","6.77","7.06","7.08","7.28","7.35","7.1","7.14","7.09","7.69","7.17","6.96","","","",
"Romania","ROU","Import unit value index (2015 = 100)","TM.UVI.MRCH.XD.WD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","55.3","55.2","57.6","67.1","75.6","81.8","87.6","95","109.3","96.2","100.5","116.8","112.4","116.5","118.4","100","100.4","109.7","124.5","122","123.8","145.7","150.8","155.4","156.5","",
"Romania","ROU","Tariff rate, applied, simple mean, primary products (%)","TM.TAX.TCOM.SM.AR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.97","","","","","","","","17.22","","18.19","","","13.75","13.42","","6.51","5.94","6.25","6.3","5.84","5.6","5.38","5.72","5.69","5.32","5.16","5.24","5.87","2.21","4.81","4.06","","","",
"Romania","ROU","Tariff rate, applied, weighted mean, all products (%)","TM.TAX.MRCH.WM.AR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.87","","","","","","","","7.31","","8.26","","","3.31","3.09","","2.24","1.72","1.85","2.13","1.59","1.46","1.49","2.03","2.02","2.09","1.96","1.83","1.84","1.48","1.39","1.33","","","",
"Romania","ROU","Binding coverage, all products (%)","TM.TAX.MRCH.BC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","0","","","0","0","","100","100","100","100","100","100","100","100","100","100","99.98","99.98","99.98","99.98","99.98","0","","","",
"Romania","ROU","Tariff rate, applied, simple mean, manufactured products (%)","TM.TAX.MANF.SM.AR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.92","","","","","","","","8.58","","10.73","","","6.17","5.73","","1.67","1.59","1.6","2","1.51","1.5","1.47","2.07","2.03","1.75","1.87","1.81","1.79","1.6","1.67","1.44","","","",
